playlist_id,track_ids
7209,206 3537 13158 3831 8544 16342 10126 9281 17091 19841
7211,5909 11235 2379 19694 9521 2099 3033 18476 10822 17201
7216,19280 11422 15591 7882 5725 3460 8488 7111 12414 1635
7218,7739 16226 13043 13539 3229 13934 8347 13592 12974 9965
7219,16466 16532 3587 13912 6626 3209 5645 3771 5593 9380
7220,16204 296 1054 13397 4363 8719 9498 2821 3597 11965
7228,19454 14580 12179 11211 12919 18171 6882 6884 6871 6872
7229,10191 9569 4044 17897 20088 7811 14738 10757 2081 19733
7236,7176 19509 4675 8667 16944 5455 1492 20558 6877 6875
7237,14022 14808 3047 8557 14738 1701 6104 5815 8173 2081
7248,17398 10074 19280 4337 9557 6899 7430 1987 10885 11939
7254,12651 8516 14155 19641 4649 801 980 19064 18213 12052
7255,6651 18817 5785 18656 8960 3059 13259 13879 18970 18826
7259,16466 5947 19302 3281 15781 229 12450 3099 3089 3378
7260,342 13852 19606 362 17488 387 10521 11375 8004 9211
7279,5284 10335 8502 18887 14054 4457 11550 2657 4857 19834
7281,9926 12416 4591 5505 9655 4806 16415 3183 14262 6257
7286,5888 1796 20491 698 18180 8662 9467 20151 6735 15631
7302,19075 14904 10074 14797 12975 11462 16064 17258 142 12299
7309,11633 10308 8610 8134 7545 3121 2957 4202 6881 6876
7310,8297 16861 2392 16391 15627 6523 15655 15101 909 8823
7312,14662 12698 11914 13453 5551 7882 11896 674 7464 2669
7316,18887 20375 2854 13888 2067 4656 873 1398 17008 8400
7322,14930 12406 14091 17920 12698 5600 8683 17404 3392 19673
7332,20634 6851 6873 6874 6875 6876 6877 6878 6879 6880
7337,14384 18953 3072 14636 2922 2989 508 3203 12952 12396
7339,13934 13771 14686 12669 15625 11632 20050 18963 13113 1828
7341,2886 10201 17355 6220 2649 9784 13089 20016 11976 15247
7342,6265 13129 13824 394 8142 8872 13402 1588 3876 4346
7346,9996 7344 3072 12334 6003 7012 7199 7364 7788 12089
7348,14054 2474 15613 18822 18845 3907 11074 20634 6877 6878
7362,3034 10825 1011 11829 6886 6885 6884 6883 6882 6881
7363,16247 6882 6876 6871 6872 6873 6885 6874 6875 6877
7372,7990 238 17993 4130 6907 19905 9550 102 12282 5054
7376,12574 3780 17983 16492 8843 10136 8050 10458 1218 3383
7378,11582 8517 134 18340 13802 17833 18374 6882 6881 6880
7382,16415 6734 4725 4450 15938 20345 9655 5012 17071 19144
7389,7961 9606 9246 18758 18154 12175 14201 19825 4116 11279
7391,15235 9157 3951 10825 9388 20319 11571 15616 9249 6879
7398,8367 8868 6977 16312 17405 17487 5621 17649 9563 4704
7403,2503 10037 12774 12753 15795 16022 1166 3411 8807 14117
7405,16025 4526 19280 15625 12391 5769 14662 263 9123 14113
7408,3630 14204 20169 19713 443 12960 4212 19513 181 3892
7410,17355 1252 3542 5735 4858 19160 3771 5593 10686 579
7411,16626 3974 15320 19606 13089 9784 2649 5939 12144 12637
7419,10707 15181 16463 20269 16758 8398 18840 14317 2473 4935
7421,6375 3779 8678 2190 17057 11372 10500 11666 5604 7341
7422,13845 16090 3228 15667 4443 5322 10039 18276 826 11926
7424,4052 12639 17856 5606 4814 2735 8767 6411 1899 13971
7429,12516 3399 19032 19610 3587 3209 6626 8028 8424 16821
7430,217 3701 17982 17258 9259 142 17839 11521 10780 19691
7436,8558 17432 8956 15314 5978 4444 4569 7610 14395 42
7441,12262 6411 13691 8035 11699 648 5606 7649 13894 14023
7447,10957 19364 3876 4346 1588 5193 12668 19302 11071 12910
7451,3183 3010 4116 12089 117 11279 3072 4672 9775 490
7466,15302 17894 1730 17150 7555 180 17839 9919 13187 15769
7471,3334 1562 8807 11481 13283 9978 8843 10458 772 8435
7474,13350 3684 5227 6391 3701 13180 20163 55 6819 3564
7478,17958 20165 144 20344 16227 14686 8346 1403 7888 2
7484,13243 11632 514 3719 3139 8693 10513 19999 8838 6581
7485,5047 17002 19877 2678 15135 12720 4285 9665 8906 15863
7490,15017 9224 958 769 20327 5606 8767 7464 12639 674
7492,9388 10801 14775 13267 16087 7039 1687 5110 8514 7114
7499,5663 102 9550 6858 6882 6855 6876 6877 6878 6879
7500,10949 462 3083 17894 14938 7805 1066 7098 20373 7555
7502,2615 15084 5491 10433 19918 17472 1658 6326 15769 2485
7503,14878 20135 1004 2755 5815 1232 16899 20056 19022 6442
7508,14033 14867 1179 1701 15270 16087 5110 1653 7936 11394
7509,6059 18716 8728 5453 16381 2845 573 6475 5903 8911
7517,8941 14823 12763 5743 9480 6873 6874 6875 6876 6877
7521,7649 1913 4584 5443 11025 8564 15833 15714 2086 18739
7524,12158 16847 3804 11749 9960 19431 10420 19214 14008 5422
7534,3701 19811 11840 10159 11263 18116 5973 9317 19048 8054
7537,13129 18213 14696 10259 12052 618 19405 11205 20497 951
7540,14739 10808 12990 5666 4752 13700 12988 7884 4828 1712
7541,8347 19858 17464 1970 15826 8836 15518 7857 6135 16347
7543,19474 14318 8683 6886 6885 6872 6873 6874 6875 6876
7544,17050 15688 3256 6547 18297 13187 13075 9919 4980 11954
7546,16665 17732 8283 7671 14313 3330 7021 5901 6878 6877
7557,3729 360 7255 5685 12065 9641 414 7583 15020 636
7558,14009 11779 2705 7647 3252 10523 6354 2046 1201 15580
7562,12045 8909 13675 14021 13807 20584 4014 6373 13524 811
7564,9003 5201 20120 379 18275 8415 8493 15270 17946 9107
7570,16612 8724 19055 2700 10768 1328 15877 2537 16730 5920
7571,7640 11238 19454 20001 4130 17993 15706 20071 11835 10910
7576,16466 11578 2252 769 17888 14656 3483 7980 20327 18970
7581,17411 15688 5459 14824 20468 14930 6890 6873 6874 6875
7582,6154 6697 10521 6943 20130 8004 18845 3907 4947 11087
7589,9231 1386 6154 14993 10698 4963 19596 10975 17192 5925
7595,19802 3392 16791 6325 18452 16358 20618 9689 8721 16725
7599,14866 14706 10282 20634 6881 6874 6875 6876 6877 6878
7600,5925 448 172 20431 19115 18464 18845 4947 3907 17615
7603,4044 17651 18817 11084 12314 13002 10757 14249 1133 5359
7616,1513 6598 18265 724 9655 16415 13798 13875 17635 15988
7634,8313 14482 19241 1655 16612 11779 3932 20327 5536 5045
7642,14867 18533 111 8838 2924 1981 17915 13910 5706 9849
7643,9388 9180 7687 9948 8173 6104 16505 13236 5172 4206
7652,7251 11158 1300 10408 6098 7823 18580 7104 2371 16295
7656,5794 4067 10037 9663 4679 15713 7886 19064 12651 4305
7659,17438 19399 9168 11063 1109 13257 4532 6963 19656 2392
7662,18088 8035 12262 14885 13691 6411 12822 14482 8313 5911
7666,1513 12740 3701 10583 16370 9926 724 13798 4450 15938
7667,13454 10054 16664 1763 12562 6856 8855 3696 2244 10200
7668,18940 20153 19676 10147 11844 15913 17669 1710 2744 3103
7669,11731 14451 9447 9740 6153 4379 11327 9056 7273 12384
7674,5309 1372 19254 8152 11744 18161 2129 9526 5251 13101
7675,14785 1385 14313 7640 10910 11835 5054 6859 6880 6875
7678,1117 3304 11679 6226 6239 15932 13768 14633 15568 7143
7685,11940 2717 14073 17658 12188 2148 7357 6358 19292 8806
7689,4062 15150 15899 19999 17924 4584 13681 9093 10109 8564
7696,10470 2902 4580 13454 16277 18062 9107 13497 4584 3768
7697,12516 18627 6515 14995 2298 6153 9740 5583 11327 6957
7705,14935 15805 6178 3925 4731 1764 6407 82 9510 10264
7706,5579 7206 4925 13075 13243 6581 5893 13539 18661 19999
7714,17010 5675 16975 15448 15947 17280 19060 16148 14473 2009
7721,10558 8919 6889 6872 6873 6874 6875 6876 6877 6878
7724,7558 7427 18468 5405 599 16456 9402 3798 3691 4097
7734,1327 14730 2404 16313 6667 3094 20131 1565 20323 12120
7735,9447 14451 20018 11779 10590 16030 3190 4515 10391 17840
7736,11025 13043 11173 11627 5314 7593 19596 6651 11084 18817
7740,3631 17920 3709 4052 8580 6651 17528 2559 11639 8684
7746,17285 8399 15342 5884 7287 4182 4384 1704 2864 5089
7751,14400 1121 8367 14930 13879 1970 16369 15826 17464 648
7752,16296 6220 6878 6873 6874 6875 6876 6877 6879 6871
7755,18944 9003 5201 16941 11400 14867 5736 6776 14033 6943
7757,3163 1731 10206 3242 15356 7298 1485 5667 7416 10580
7758,3416 6557 1852 20248 8016 10852 14661 7878 8391 2659
7761,15179 18315 5355 19144 12457 9025 12095 911 7055 9606
7764,16415 13625 14370 7865 4553 9580 6223 3985 7319 13938
7767,11940 2138 6358 2602 12188 7357 5847 2717 8806 15655
7770,698 18180 5275 9962 12342 5694 6882 6877 6878 6879
7774,8041 10968 8265 2098 18125 18613 2884 3129 11768 14249
7775,9086 11063 13987 19399 4532 10762 6212 6881 6877 6878
7780,3888 18755 5992 13938 18852 3985 15276 16746 15098 20285
7783,10963 18492 14220 7062 8312 1427 1676 12522 8182 17638
7784,12698 10561 18786 12225 12794 10230 8498 2631 2719 19024
7788,16325 14136 4648 2993 7963 12888 18369 3022 19871 17494
7794,4374 2191 4174 17383 18994 11239 15638 15536 1562 8807
7798,9457 1806 5761 13776 12087 6692 3611 19550 9696 8179
7807,3773 1121 3089 3099 7394 3378 2899 15781 20268 13463
7813,12909 11486 15150 17401 14898 8844 1033 5082 11374 20053
7815,9760 13803 7936 11394 1653 18448 2274 4581 11670 8892
7818,6650 12578 11568 12906 19504 6855 6881 6874 6875 6876
7819,11533 15492 16646 15731 11393 6881 6880 6879 6882 6869
7824,12817 10408 14797 12603 4928 6547 16372 14911 11176 3329
7826,11145 11996 13331 13524 272 5715 14021 16617 8712 4388
7834,725 18905 15413 15930 6242 12834 3644 18919 17926 14407
7835,16466 10579 6865 13342 10487 11685 4523 18727 3339 1116
7836,4066 18176 10213 19197 15229 16262 7814 835 9715 4752
7842,8919 2043 14867 18404 11632 13539 12358 8004 3260 351
7850,8767 2252 3392 1252 9356 1380 7925 5799 5030 18874
7853,5195 6095 2081 14738 4910 8610 20163 55 9202 6819
7858,6265 3008 19306 616 2536 3519 19790 7925 5030 16369
7859,19041 11204 7301 8514 14091 12406 17515 7400 16796 8570
7863,17548 9663 16232 16684 9224 19674 19166 19628 17920 14148
7864,1772 15885 1513 6598 12228 9211 268 10084 387 12012
7872,4858 5735 9254 207 11765 5487 16800 16436 8107 11363
7874,15907 13990 19067 5658 233 3875 10857 20145 12345 783
7877,16612 12832 9510 82 6407 2674 15607 2293 648 12639
7884,9237 14110 15521 3527 9439 4358 6957 11327 6153 4379
7887,16067 9756 6408 5201 3890 8600 14923 19365 10666 18995
7891,11287 14081 984 12410 15324 11145 4658 5853 3940 1942
7894,14867 5293 13803 10408 16762 5110 6825 16087 2274 18448
7896,5596 3161 13003 4747 18844 13817 13841 12964 6879 6871
7904,13439 19638 1655 467 1678 17184 20101 1651 1042 12788
7910,8932 10975 18940 5663 6209 7021 3330 4594 3684 8799
7913,20364 17061 10975 15150 19320 8934 4422 15561 1276 16072
7916,7474 3535 5778 13517 16621 18479 6367 20371 4707 5252
7917,5359 1714 5545 18486 10839 16803 9741 5724 2081 2756
7920,19043 3047 8635 17285 4928 14797 18213 12052 11176 3077
7922,15909 19596 17261 15809 10126 8544 15492 16646 15731 18378
7923,12488 17746 18886 18760 2466 7814 7325 10867 835 6512
7924,17317 6659 17279 4147 15006 6842 9457 15666 1806 19305
7928,3701 1656 3631 5536 4686 6923 7803 10527 15988 2551
7929,6521 12910 19302 512 6230 9007 9392 6435 14604 3077
7931,17840 4515 11490 3729 16612 12751 17286 6133 3885 9105
7934,6505 668 13576 8837 11123 10975 13052 2242 1860 16087
7937,11498 2503 7379 9339 18417 2402 1478 13207 12115 14483
7941,1712 7884 9633 7798 17746 8644 1232 9441 15591 7882
7948,6169 17651 10757 9269 3500 9913 10953 14668 7925 5799
7950,16475 6880 1197 5328 20579 8118 17803 13798 663 15185
7976,3709 6764 10743 8627 6600 2812 20605 12750 3698 15466
7977,4422 8672 11775 10022 10084 3160 268 5260 5355 15477
7979,9009 16486 7060 6590 19812 8622 16690 387 7647 9211
7986,1655 13034 17826 15907 8699 13550 1643 19528 10807 13087
7992,8644 2615 12774 1913 3564 13180 6971 1232 5815 1951
8000,3974 9741 17888 12314 9412 13002 8464 16698 14777 15680
8003,19457 12587 16486 5389 7301 10644 3679 11614 370 3491
8005,2801 144 13498 16433 1588 12668 3876 5193 13689 16798
8009,4026 10172 15023 1331 3519 19216 4067 5647 5553 5794
8013,15184 11265 15625 11141 8425 2755 19630 10619 19075 6663
8017,4201 2613 16514 2671 10309 18782 13229 7537 16917 14441
8020,19373 7503 20579 17158 3694 743 5765 5165 18851 14182
8022,15320 5152 16612 1327 19055 8724 16559 18787 8191 5905
8023,18281 5694 9962 5275 1840 12765 13838 8835 6534 18312
8026,4725 7896 7301 1960 1386 1459 6131 12089 117 406
8037,18314 6717 9833 5801 5192 9738 6876 6871 6877 6878
8038,20396 10360 2485 17516 18579 1356 17741 11522 1236 19845
8040,19590 10237 3951 16642 14350 7732 6842 15006 4947 12284
8046,18540 17778 1513 2182 6734 874 1181 16948 2479 19910
8048,1678 8226 4016 19610 17545 19032 19320 160 17334 8357
8051,6178 4731 1764 12314 18278 8320 13002 18503 15735 7326
8052,200 9741 3518 4765 2036 3791 12635 7023 1953 18343
8056,8004 6697 15637 11729 10280 16879 4778 16808 6860 6880
8062,7395 6329 15667 3228 6193 10145 8855 19668 3988 1835
8069,9919 6296 4416 15234 11025 13187 13733 10618 8828 9429
8070,8502 16227 5925 18093 30 12702 17996 12056 4774 8004
8073,14824 13090 8117 4032 19638 11627 14930 2126 6651 4263
8075,14859 125 4376 702 9118 2067 6407 82 1398 10264
8077,9592 9120 5859 11758 4491 1312 12016 12826 20058 19360
8081,19218 3719 4039 20076 15651 10513 17363 13243 8838 1981
8085,5328 4906 8116 16891 2756 6794 10507 10458 8843 8050
8087,20101 17925 9550 102 1276 6140 10417 6680 963 411
8091,10950 15179 217 14195 3577 5485 12949 15223 8081 13524
8110,18154 11627 1252 5859 2049 5212 16142 5006 20536 7213
8120,9150 1852 5865 19878 20571 12144 18093 6704 12637 7430
8134,12574 20526 3234 13393 575 5476 1929 19833 10239 6866
8136,19218 20050 4039 6534 10456 8097 18312 4594 9094 1530
8138,7972 14739 1674 12154 7465 4752 12461 5666 10808 12990
8155,5647 16535 12800 3399 5572 2081 5735 5122 7817 20287
8158,6367 11282 18285 1830 19402 1901 2686 15220 7436 18547
8171,19280 11679 10433 14633 15932 872 14592 15568 13768 7143
8180,15688 144 10839 7301 14904 17258 142 8142 6625 15626
8189,5751 8934 10644 11963 1130 8421 19479 16640 4704 17944
8191,3598 4228 2638 6883 6884 6882 6881 6880 6872 6885
8198,20417 12396 1656 13202 7611 6220 11173 3684 1232 4594
8200,7480 1009 12788 5330 19560 6620 3374 3627 2755 5092
8207,2809 1179 2474 5925 18940 14022 10984 16067 20329 15270
8209,344 3321 11102 10293 6862 6880 6876 6877 6878 6879
8211,5663 11772 8767 648 12639 16055 20332 18844 13817 16181
8220,9224 19166 4858 5735 8767 12639 648 2078 19449 19551
8222,2444 20634 6879 6873 6874 6875 6876 6877 6878 6880
8223,15358 11161 12055 9158 14933 15496 19350 3124 6882 6881
8229,1076 9638 10706 18412 13667 8830 20634 6876 6877 6878
8231,16098 12781 8960 17742 5924 13500 11084 13879 3631 16631
8235,8720 16486 17593 19457 11518 3504 6863 12282 9 16640
8236,5201 9003 20088 6776 8727 14033 3631 5536 3896 648
8242,19378 2928 14354 6811 4552 18478 4476 8074 7932 6883
8243,12774 89 20195 11156 3411 14406 16022 2818 19721 1166
8252,6223 16358 8970 16612 8736 12438 3047 20601 18709 16976
8255,15740 467 12975 13002 12314 9034 9440 8682 15368 13500
8265,5163 19497 3709 10849 18907 2789 17516 10073 2485 5524
8266,12493 14433 15873 16905 4850 11648 15748 10624 3745 6565
8267,20403 9579 1004 20135 1796 5859 15150 10644 17865 387
8273,16397 11632 19596 8659 577 17993 4130 15263 18870 2015
8274,724 20354 10583 11510 6223 16415 16289 9580 14611 15262
8276,15320 5122 7817 10885 1987 11939 158 19662 5089 16475
8283,10191 7339 4910 8610 18653 6109 15951 9105 14591 4186
8287,12416 7193 648 17068 8767 12316 5606 2424 18213 10259
8288,18656 11518 2252 5418 3631 12282 238 5536 5359 8009
8289,919 12683 14797 13283 17738 15938 4450 17401 3474 11481
8293,9689 20618 14555 18676 19674 13283 19024 11481 4908 18185
8299,144 17952 7210 18916 1815 20042 11531 15081 2301 10440
8305,16975 18171 12179 15448 2680 11211 4550 20071 3620 18121
8318,19320 20248 7878 6613 10773 5647 5976 13029 17961 16535
8326,6077 10227 6620 10132 19674 5904 12831 18453 16452 1493
8333,15430 1850 6308 2286 15097 7098 11485 16493 13708 20373
8337,6302 10159 6879 6874 6875 6876 6877 6878 20634 6880
8340,1085 13029 7649 8367 13520 13642 9550 16891 8491 102
8344,10387 7457 16072 9442 8916 19382 15653 19029 1452 11724
8351,14973 18964 8014 10451 7687 19787 9948 2814 19350 14298
8363,19923 17794 15354 9461 5756 298 17061 1590 674 20364
8366,18127 19648 7611 10408 2183 17586 8892 17608 4581 11670
8373,111 10008 6258 1979 15263 7363 18870 20634 6876 6877
8375,4591 7251 7427 1252 56 15626 6625 5524 3242 3163
8377,20634 6851 6873 6874 6875 6876 6877 6878 6879 6880
8383,6143 5876 18294 17247 3077 6435 14604 9007 6498 9392
8385,20241 1327 12603 7476 3461 8019 16969 3238 13960 12111
8389,6764 12975 12943 19426 19651 6145 10715 11753 13465 9221
8390,8223 4551 17325 4422 10579 18965 13259 2016 16172 122
8392,1133 14249 17103 11614 1157 7943 6880 1197 16475 5089
8395,11840 19280 9744 7762 11462 11907 10976 7027 15223 17868
8398,12832 619 674 12653 13026 11896 1590 873 18401 1197
8405,11965 16626 8934 14012 1762 9701 14306 17839 13784 17964
8406,11943 5328 8118 6390 8685 12651 19064 18458 12121 11993
8410,16718 15263 2809 18870 8050 1714 14249 8843 10458 1133
8411,3697 20153 6521 7352 8932 19340 14022 13819 3890 9257
8412,8659 4486 2907 17411 8843 8721 10458 8050 11724 9689
8421,11930 14827 11604 5201 10907 1998 6408 10975 18404 5925
8429,8502 10503 4656 7335 3290 8400 8004 4960 4774 10379
8443,19868 18127 4592 13627 12851 16896 15235 4549 6886 6885
8444,9098 5631 13043 7251 914 10884 7114 12076 10322 10996
8467,4422 8016 3627 19241 4458 16315 3073 12065 4263 6636
8470,19690 5268 6606 10067 18404 20634 6878 6874 6875 6876
8479,17411 7665 4019 14604 3077 6498 9007 6435 9392 17247
8485,16483 12027 14773 11141 4082 14932 4144 5715 10619 951
8489,9224 18982 19163 7565 2818 12299 16891 2756 14724 8767
8491,9067 5683 10203 13238 6456 9062 2586 8406 6963 19656
8499,13805 14155 13657 2501 11327 6957 10760 4379 6153 19645
8508,16212 5405 16370 7012 19264 1513 12228 1172 13274 12012
8513,19247 6547 8540 18219 2581 13737 11497 16048 12991 17019
8516,10825 9388 8932 6098 17670 111 2286 4062 13243 17363
8518,15322 6038 2139 17198 20501 18154 10244 18225 17803 10084
8519,11719 16486 5545 12587 9819 2712 6486 5536 8303 10356
8530,16315 4458 15518 7857 8836 7058 9513 5576 6599 12717
8538,16765 12742 3195 13113 14686 2447 2286 4062 128 918
8539,14436 13399 20407 19227 4380 12781 3382 11398 15740 14453
8541,14802 6174 5540 10358 4212 16466 17983 3780 2789 5534
8547,10037 17111 14009 1913 17746 4186 9105 8058 18381 3885
8555,5856 12087 13776 15666 6682 19305 9457 1806 951 17530
8559,8659 14249 5359 1714 13990 13006 15907 13034 15072 11223
8561,16877 9245 3476 6606 19868 6915 14433 12493 14490 19400
8564,3229 10618 11563 7593 17990 18870 15263 11080 9329 11846
8571,19457 17982 15318 7798 3685 11800 15713 7886 14117 18627
8582,18773 5267 4928 9257 2016 10379 16172 30 12702 19513
8584,13988 13453 11914 19665 14663 4305 6880 5089 16475 1197
8587,8502 6169 6701 754 5925 11176 18213 12052 5536 3631
8592,16486 1656 5724 9159 15626 8142 13622 1714 1133 14249
8593,5201 9003 6348 9760 13842 16227 19340 5925 7352 14022
8595,5483 14661 769 20327 7857 8836 19665 19001 8813 15518
8596,16012 5268 6697 7026 8890 18093 6704 13941 7605 17189
8601,6629 3206 19823 20551 18129 15713 20216 102 9550 1582
8624,20578 17355 8635 10108 20135 10377 2692 14858 10951 369
8634,17101 1247 12040 16791 17192 4743 5201 12623 6408 6860
8639,9528 10989 5536 3631 725 4436 10624 7833 15748 6565
8643,3892 2664 10884 914 1970 15826 17464 1523 11188 13697
8654,15661 19833 6787 8116 6533 10839 3254 10715 13465 11753
8657,8932 3047 1852 580 18995 6557 8116 3974 18940 12670
8666,10912 10567 19055 6892 2888 13671 15088 4259 14309 11663
8681,9245 16370 16415 6734 9703 12760 10244 18225 9655 2182
8690,19302 718 11639 15601 19826 20173 13154 17615 6709 16784
8699,11578 16798 7984 5235 551 12557 3183 14262 4370 9267
8706,693 14712 6557 19628 3842 8016 19078 3627 13990 13034
8711,11127 12362 15550 423 16740 19424 13846 12215 756 9331
8715,7886 15713 229 3378 18774 10624 3089 2899 3745 3099
8725,1796 6680 2759 6140 6873 6875 6876 6877 6878 6879
8726,6092 20446 2608 15036 19834 12983 6557 14878 4016 3896
8729,6598 19973 3826 16948 4123 13056 3010 8053 7962 9246
8734,1655 16370 18265 3347 16535 5647 6880 1197 5089 18401
8739,16713 19320 11518 12774 10839 15134 5751 10963 4716 11636
